date,gas_price_t,credit_tsla,credit_gm,credit_other,fed_credit_avg_t,s_inc_30d_t,s_inc_25e_t,lease_share_t,used_purchase_share_t,state_rebate_t,delta_t,total_subsidy_t,avg_msrp_ev_stock_t,avg_msrp_t,subsidy_share_t,valley_dummy_t,urgency_t,zev_index_t,fed_policy_index_t,elec_price_t,tco_adv_t
2020-07-01,2.143,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,50949.94,50949.94,0.10932299429596973,1,0.0,0.0,0.1,0.21664094631483163,0.011543430391264792
2020-08-01,2.129,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51199.9,51199.9,0.10878927497905269,1,0.0,0.0,0.1,0.21316542311191988,0.012086087352138328
2020-09-01,2.122,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51235.78,51235.78,0.10871309073463896,1,0.0,0.0,0.1,0.22011646951774338,0.009750773430391269
2020-10-01,2.078,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51099.6,51099.6,0.10900281019812288,1,0.0,0.0,0.1,0.22359199272065514,0.007136687898089161
2020-11-01,2.05,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51388.99,51388.99,0.10838897592655548,1,0.0,0.0,0.1,0.22011646951774338,0.007179344858962697
2020-12-01,2.137,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51443.17,51443.17,0.10827482054469038,1,0.0,0.0,0.1,0.21200691537761598,0.012719353958143775
2021-01-01,2.316,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51404.82,51404.82,0.10835559778246476,1,0.0,0.0,0.1,0.20791814671814673,0.020338841698841696
2021-02-01,2.498,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51780.02,51780.02,0.10757044898785285,1,0.0,0.0,0.1,0.2135989703989704,0.025134594594594592
2021-03-01,2.754,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51775.85,51775.85,0.10757911265580382,1,0.0,0.0,0.1,0.20450965250965253,0.037004247104247094
2021-04-01,2.769,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51573.32,51573.32,0.10800157911105975,1,0.0,0.0,0.1,0.21019047619047618,0.03583571428571429
2021-05-01,2.937,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51513.2,51513.2,0.10812762554063814,1,0.0,0.0,0.1,0.2260967824967825,0.03706382239382239
2021-06-01,3.027,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,2000.0,0.85,5570.0,51407.36,51407.36,0.1083502440117524,1,0.0,0.0,0.1,0.22155212355212356,0.0416415057915058
2021-07-01,3.089,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,51182.78,51182.78,0.09905675307202931,1,0.0,0.0,0.1,0.2226882882882883,0.04351494208494208
2021-08-01,3.101,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,51020.99,51020.99,0.0993708667746353,1,0.0,0.0,0.1,0.2260967824967825,0.042920965250965254
2021-09-01,3.188,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,51007.57,51007.57,0.0993970110711018,1,0.0,0.0,0.1,0.23291377091377094,0.043983011583011586
2021-10-01,3.311,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,51053.62,51053.62,0.09930735567820656,1,0.0,0.0,0.1,0.23404993564993568,0.0480350193050193
2021-11-01,3.458,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,51088.1,51088.1,0.09924033189725201,1,0.0,0.0,0.1,0.22723294723294724,0.05533011583011585
2021-12-01,3.387,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,51166.97,51166.97,0.0990873604592963,1,0.0,0.0,0.1,0.22155212355212356,0.05449864864864866
2022-01-01,3.342,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,51504.41,51504.41,0.09843817257590175,1,0.0,0.0,0.1,0.24019047619047618,0.04730000000000001
2022-02-01,3.607,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,51654.99,51654.99,0.09815121443252627,1,0.0,0.0,0.1,0.2470530612244898,0.05470551020408165
2022-03-01,4.252,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,52156.35,52156.35,0.09720772254960326,1,0.0,0.0,0.1,0.22532154195011336,0.08426068027210885
2022-04-01,4.014,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,52578.78,52578.78,0.0964267333703825,1,0.0,0.0,0.1,0.2413342403628118,0.07095687074829933
2022-05-01,4.643,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,52651.32,52651.32,0.09629388209070541,1,0.0,0.0,0.1,0.2504843537414966,0.09067612244897959
2022-06-01,4.847,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,53005.45,53005.45,0.09565054159525106,1,0.0,0.0,0.1,0.2562031746031746,0.0962461904761905
2022-07-01,4.49,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,53567.96,53567.96,0.09464612802130229,1,0.0,0.0,0.1,0.2504843537414966,0.08521183673469389
2022-08-01,3.971,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,53743.61,53743.61,0.09433679650473796,1,0.0,0.0,0.1,0.2424780045351474,0.06907802721088435
2022-09-01,3.456,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,54173.24,54173.24,0.0935886426582571,1,0.0,0.0,0.5,0.27450340136054424,0.041077551020408165
2022-10-01,3.453,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,54578.46,54578.46,0.09289378996769056,1,0.0,0.0,0.5,0.266497052154195,0.043372312925170076
2022-11-01,3.68,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,54901.57,54901.57,0.09234708588479346,1,0.0,0.0,0.5,0.2710721088435374,0.050106938775510215
2022-12-01,3.246,0.0,0.0,7500.0,4200.0,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,5070.0,54912.29,54912.29,0.09232905784843429,1,0.0,0.2,0.5,0.26077823129251704,0.03769510204081632
2023-01-01,3.266,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54910.18,54910.18,0.13615155683346747,0,0.0,0.2,0.5,0.23740996128256214,0.04541986875808851
2023-02-01,3.281,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54943.2,54943.2,0.1360697318868564,0,0.0,0.2,0.5,0.2377121377288276,0.045864930109923166
2023-03-01,3.258,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54910.49,54910.49,0.13615078818283954,0,0.0,0.2,0.5,0.21333657106341392,0.05235617153811868
2023-04-01,3.436,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54934.93,54934.93,0.13609021606118235,0,0.0,0.2,0.5,0.19953718001729126,0.06285313170909833
2023-05-01,3.483,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54963.63,54963.63,0.13601915472114795,0,0.0,0.2,0.5,0.20618506183513138,0.06253733859231775
2023-06-01,3.496,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54952.28,54952.28,0.13604724850371866,0,0.0,0.2,0.5,0.2178692177573958,0.05949637752992412
2023-07-01,3.538,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54934.47,54934.47,0.1360913556280042,0,0.0,0.2,0.5,0.2243156486110589,0.05906244827382519
2023-08-01,3.773,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54895.36,54895.36,0.13618831342040436,0,0.0,0.2,0.5,0.2249200015035898,0.06727399954892307
2023-09-01,3.72,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54850.43,54850.43,0.1362998702654825,0,0.0,0.2,0.5,0.2339852948915536,0.0626615543896768
2023-10-01,3.56,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54725.19,54725.19,0.13661179601214593,0,0.0,0.2,0.5,0.22864684434086383,0.05854880384059799
2023-11-01,3.322,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54697.52,54697.52,0.13668090423488904,0,0.0,0.2,0.5,0.22884829530504078,0.04998836855134492
2023-12-01,3.156,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,0.85,7476.106493005928,54691.22,54691.22,0.13669664880406632,0,0.0,0.2,0.5,0.22683378566327106,0.04466415001530441
2024-01-01,3.032,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54623.67,54623.67,0.15617247104018178,0,0.0,0.2,0.5,0.2369800637794466,0.03719169515188031
2024-02-01,3.103,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54605.27,54605.27,0.15622509551154032,0,0.0,0.2,0.5,0.24496701985392455,0.037331322615251225
2024-03-01,3.239,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54535.82,54535.82,0.15642404425538017,0,0.0,0.2,0.5,0.23900207797551698,0.04397794803591633
2024-04-01,3.434,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54421.09,54421.09,0.15675381586777198,0,0.0,0.2,0.5,0.23222833041868124,0.05297435801725278
2024-05-01,3.549,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54375.1,54375.1,0.15688639692034492,0,0.0,0.2,0.5,0.23859767513630292,0.05517069745910913
2024-06-01,3.384,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54320.02,54320.02,0.15704547828191975,0,0.0,0.2,0.5,0.24779783972842306,0.04651779093861594
2024-07-01,3.417,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54191.52,54191.52,0.1574178676144062,0,0.0,0.2,0.5,0.25285287521859895,0.0461798517201346
2024-08-01,3.301,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54187.09,54187.09,0.15743073712176547,0,0.0,0.2,0.5,0.2548748894146693,0.041430390318456356
2024-09-01,3.067,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54116.15,54116.15,0.15763711057019847,0,0.0,0.2,0.5,0.2525495730891884,0.033770842358957776
2024-10-01,2.945,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54060.74,54060.74,0.15779868202291436,0,0.0,0.2,0.5,0.2525495730891884,0.02941369950181491
2024-11-01,2.895,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54078.32,54078.32,0.1577473841861849,0,0.0,0.2,0.5,0.2496176525048864,0.028507561391391226
2024-12-01,2.916,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54098.94,54098.94,0.15768725821954083,0,0.0,0.2,0.5,0.24638242979117378,0.03022812820550501
2025-01-01,2.959,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54078.82,54078.82,0.15774592569111986,0,0.0,0.2,0.5,0.24638242979117378,0.0317638424912193
2025-02-01,2.977,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54093.87,54093.87,0.15770203760950077,0,0.0,0.2,0.2,0.24638242979117378,0.03240669963407644
2025-03-01,2.901,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54087.38,54087.38,0.15772096043815484,0,0.0,0.2,0.2,0.24638242979117378,0.02969241391979073
2025-04-01,2.952,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54066.29,54066.29,0.15778248370996875,0,0.0,0.2,0.2,0.24638242979117378,0.0315138424912193
2025-05-01,2.981,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54068.85,54068.85,0.15777501317641204,0,0.0,0.2,0.2,0.24638242979117378,0.03254955677693358
2025-06-01,2.981,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54116.06,54116.06,0.15763737273525544,0,0.0,0.2,0.2,0.24638242979117378,0.03254955677693358
2025-07-01,2.981,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54128.88,54128.88,0.15760003756189758,0,0.0,0.2,0.2,0.24638242979117378,0.03254955677693358
2025-08-01,3.001,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.93,54139.93,0.1575678712769567,0,1.0,0.2,0.2,0.24638242979117378,0.0332638424912193
2025-09-01,3.047,7500.0,7500.0,5250.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,1.0,0.2,0.2,0.24638242979117378,0.03490669963407646
2025-10-01,2.911,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.2,0.2,0.24638242979117378,0.030049556776933592
2025-11-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.2,0.2,0.24638242979117378,0.030120985348362148
2025-12-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.2,0.2,0.24638242979117378,0.030120985348362148
2026-01-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-02-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-03-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-04-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-05-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-06-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-07-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-08-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-09-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-10-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-11-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2026-12-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.35,0.2,0.24638242979117378,0.030120985348362148
2027-01-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-02-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-03-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-04-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-05-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-06-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-07-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-08-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-09-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-10-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-11-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2027-12-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.4222222222222222,0.2,0.24638242979117378,0.030120985348362148
2028-01-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-02-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-03-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-04-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-05-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-06-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-07-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-08-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-09-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-10-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-11-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2028-12-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.49444444444444446,0.2,0.24638242979117378,0.030120985348362148
2029-01-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-02-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-03-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-04-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-05-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-06-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
2029-07-01,2.913,0.0,0.0,0.0,7030.713521183446,0.9106120992730372,0.6765939625090218,0.3,0.0,1500.0,1.0,8530.713521183447,54139.34,54139.34,0.15756958842097904,0,0.0,0.5666666666666667,0.2,0.24638242979117378,0.030120985348362148
