date,flow_ev_t,DMV_ID,stock_ev_t,stock_all_t,zip,gas_price_t,elec_price_t,C_gas_t,C_ev_t,tco_adv_t,adopt_ev_t_full,adopt_ev_cum_t_full,adopt_ev_cum_prev_full,sample_weight,market_size,adopt_ev_t,adopt_ev_cum_t,adopt_ev_cum_prev,remaining_market,imitation_share,interval_days,log_interval_scale,log_remaining_market,zip_idx,date_idx,flow_ev_t_hat_one_step,flow_ev_t_hat_fit,flow_ev_t_hat_anchor,stock_ev_t_hat_fit,stock_ev_t_hat_one_step,stock_ev_t_hat_anchor,is_train
2018-01-01,1.0,11.0,21.0,,11717,2.633,0.19383099999999998,0.09403571428571429,0.05814929999999999,0.035886414285714305,1.0,43.0,42.0,0.35,4783.530685628566,1.0,43.0,42.0,4741.530685628566,0.008780125551652255,31.0,0.0,8.464115292016132,2,0,1.4937015806567893,1.4937015806567893,,1.4937015806567893,1.4937015806567893,1.0,1
2018-02-01,0.0,,,,11717,2.685,0.20355499999999999,0.09589285714285714,0.061066499999999996,0.034826357142857145,0.0,43.0,43.0,0.35,4783.530685628566,0.0,43.0,43.0,4740.530685628566,0.008989176160024927,31.0,0.0,8.46390436741555,2,1,1.5152260069193788,1.525849252815803,,3.0065316527296764,2.9959084068332524,0.9912839479374514,1
2018-03-01,2.0,12.0,22.0,,11717,2.641,0.19740100000000002,0.09432142857142857,0.059220300000000003,0.035101128571428566,2.0,45.0,43.0,0.35,4783.530685628566,2.0,45.0,43.0,4740.530685628566,0.008989176160024927,28.0,0.0,8.46390436741555,2,2,1.5152260069193788,1.5586675860266908,,4.545394727161118,4.4914224949216885,2.986928907980109,1
2018-04-01,1.0,13.0,24.0,,11717,2.831,0.186742,0.10110714285714285,0.0560226,0.045084542857142855,1.0,46.0,45.0,0.35,4783.530685628566,1.0,46.0,45.0,4738.530685628566,0.009407277376770273,31.0,0.0,8.463482384699889,2,3,1.5582472176640538,1.5921696347863696,,6.109779412269206,6.022309666632995,3.9644393094510426,1
2018-05-01,0.0,14.0,25.0,,11717,3.008,0.18830200000000002,0.10742857142857143,0.0564906,0.05093797142857143,0.0,46.0,46.0,0.35,4783.530685628566,0.0,46.0,46.0,4737.530685628566,0.009616327985142946,30.0,0.0,8.463271326547238,2,4,1.5797440021461395,1.626368666003671,,7.7015022063425675,7.567946383222045,3.9428199671917588,1
2018-06-01,3.0,15.0,24.0,,11717,2.993,0.20802700000000002,0.10689285714285714,0.0624081,0.044484757142857136,3.0,49.0,46.0,0.35,4783.530685628566,3.0,49.0,46.0,4737.530685628566,0.009616327985142946,31.0,0.0,8.463271326547238,2,5,1.5797440021461395,1.6612781605302873,,9.319719490716624,9.10544787673871,6.923214882976536,1
2018-07-01,2.0,16.0,24.0,,11717,2.931,0.204559,0.10467857142857143,0.0613677,0.04331087142857143,2.0,51.0,49.0,0.35,4783.530685628566,2.0,51.0,49.0,4734.530685628566,0.010243479810260964,30.0,0.0,8.462637884684327,2,6,1.644179072031388,1.6969118146006903,,10.96598061099433,10.700298235758247,8.879161093055622,1
2018-08-01,2.0,17.0,25.0,,11717,2.905,0.22044699999999998,0.10375,0.06613409999999999,0.03761590000000001,2.0,53.0,51.0,0.35,4783.530685628566,2.0,53.0,51.0,4732.530685628566,0.010661581027006308,31.0,0.0,8.462215367083283,2,7,1.687089715654047,1.7332835411744856,,12.64019737283186,12.32978439858055,10.829294569531232,1
2018-09-01,1.0,18.0,26.0,,11717,2.891,0.222677,0.10325,0.0668031,0.03644689999999999,1.0,54.0,53.0,0.35,4783.530685628566,1.0,54.0,53.0,4730.530685628566,0.011079682243751655,31.0,0.0,8.461792670885655,2,8,1.7299635035693675,1.7704074711744278,,14.34331894278915,13.994122282507517,11.769268014683266,1
2018-10-01,1.0,19.0,27.0,,11717,2.897,0.201892,0.1034642857142857,0.06056759999999999,0.04289668571428571,1.0,55.0,54.0,0.35,4783.530685628566,1.0,55.0,54.0,4729.530685628566,0.011288732852124327,30.0,0.0,8.461581255765926,2,9,1.7513865766367755,1.8082979546129994,,16.07632798438902,15.672035549356998,12.710482653612733,1
2018-11-01,1.0,20.0,28.0,,11717,2.753,0.199849,0.09832142857142857,0.0599547,0.038366728571428574,1.0,56.0,55.0,0.35,4783.530685628566,1.0,56.0,55.0,4728.530685628566,0.011497783460497,31.0,0.0,8.461369795940392,2,10,1.7728004357773492,1.846969561600196,,17.839008937800102,17.36271622705358,13.644348586646004,1
2018-12-01,2.0,21.0,28.0,,11717,2.562,0.193505,0.0915,0.0580515,0.0334485,2.0,58.0,56.0,0.35,4783.530685628566,2.0,58.0,56.0,4727.530685628566,0.011706834068869673,30.0,0.0,8.461158291390143,2,11,1.7942050809910883,1.8864370832248265,,19.63027114104891,19.064303415466483,15.574665208931728,1
2019-01-01,5.0,22.0,30.0,,11717,2.42,0.18899100000000002,0.08642857142857142,0.056697300000000006,0.029731271428571418,5.0,63.0,58.0,0.35,4783.530685628566,5.0,63.0,58.0,4725.530685628566,0.012124935285615018,31.0,0.0,8.460735148039795,2,12,1.836986729638062,1.926715532301348,,21.45133992410705,20.798745454293755,20.489793143591502,1
2019-02-01,0.0,23.0,33.0,,11717,2.378,0.195275,0.08492857142857144,0.058582499999999996,0.02634607142857144,0.0,63.0,63.0,0.35,4783.530685628566,0.0,63.0,63.0,4720.530685628566,0.013170188327478382,31.0,0.0,8.459676505655324,2,13,1.94377960753589,1.9678201439739322,,23.286950698242755,22.613861520513566,20.357054970272152,1
2019-03-01,0.0,24.0,33.0,,11717,2.547,0.18817,0.09096428571428572,0.056451,0.03451328571428572,0.0,63.0,63.0,0.35,4783.530685628566,0.0,63.0,63.0,4720.530685628566,0.013170188327478382,28.0,0.0,8.459676505655324,2,14,1.94377960753589,2.0097663761691207,,25.15382365395141,24.41828289225578,20.25646095647173,1
2019-04-01,2.0,25.0,30.0,,11717,2.79,0.185105,0.09964285714285714,0.0555315,0.04411135714285715,2.0,65.0,63.0,0.35,4783.530685628566,2.0,65.0,63.0,4720.530685628566,0.013170188327478382,31.0,0.0,8.459676505655324,2,15,1.94377960753589,2.0525699098881094,,27.052571994536354,26.212681459327445,22.131919417699365,1
2019-05-01,0.0,26.0,31.0,,11717,2.937,0.187827,0.10489285714285713,0.0563481,0.04854475714285714,0.0,65.0,65.0,0.35,4783.530685628566,0.0,65.0,65.0,4718.530685628566,0.013588289544223727,30.0,0.0,8.459252734699447,2,16,1.9864322612071785,2.096246649329352,,28.98382700347689,28.039185782041965,22.000276761607168,1
2019-06-01,3.0,27.0,31.0,,11717,2.798,0.215887,0.09992857142857144,0.0647661,0.03516247142857144,3.0,68.0,65.0,0.35,4783.530685628566,3.0,68.0,65.0,4718.530685628566,0.013588289544223727,31.0,0.0,8.459252734699447,2,17,1.9864322612071785,2.1408127218318076,,30.947335469817766,29.85408843401227,24.882374239769284,1
2019-07-01,3.0,28.0,33.0,,11717,2.805,0.21162,0.10017857142857144,0.063486,0.036692571428571435,3.0,71.0,68.0,0.35,4783.530685628566,3.0,71.0,68.0,4715.530685628566,0.014215441369341745,30.0,0.0,8.458616741359345,2,18,2.0503421372628514,2.186284477628833,,32.94335514470085,31.721207686880803,27.70580734305903,1
2019-08-01,2.0,29.0,38.0,,11717,2.747,0.22709700000000002,0.09810714285714285,0.0681291,0.029978042857142853,2.0,73.0,71.0,0.35,4783.530685628566,2.0,73.0,71.0,4712.530685628566,0.014842593194459764,31.0,0.0,8.457980343274285,2,19,2.1141690879770123,2.2326784894023106,,34.97239980486965,33.63907209473681,29.52611292315181,1
2019-09-01,2.0,30.0,39.0,,11717,2.617,0.223472,0.09346428571428571,0.06704159999999999,0.026422685714285715,2.0,75.0,73.0,0.35,4783.530685628566,2.0,75.0,73.0,4710.530685628566,0.015260694411205108,31.0,0.0,8.457555852771414,2,20,2.156674318818946,2.280011551626267,,37.03437112001841,35.585542748782686,31.337730419909775,1
2019-10-01,4.0,31.0,42.0,,11717,2.542,0.203441,0.09078571428571428,0.0610323,0.029753414285714277,4.0,79.0,75.0,0.35,4783.530685628566,4.0,79.0,75.0,4708.530685628566,0.015678795627950454,30.0,0.0,8.45713118199983,2,21,2.1991426939535414,2.3283006796888337,,39.12785939339632,37.55833845841512,35.151520396896444,1
2019-11-01,4.0,32.0,45.0,,11717,2.565,0.209325,0.09160714285714286,0.0627975,0.028809642857142853,4.0,83.0,79.0,0.35,4783.530685628566,4.0,83.0,79.0,4704.530685628566,0.016514998061441147,31.0,0.0,8.456281299037636,2,22,2.283968877100716,2.377563108781026,,41.252667656617135,39.59905148701699,38.92893750463497,1
2019-12-01,2.0,33.0,49.0,,11717,2.553,0.20593599999999998,0.09117857142857143,0.06178079999999999,0.02939777142857144,2.0,85.0,83.0,0.35,4783.530685628566,2.0,85.0,83.0,4700.530685628566,0.017351200494931836,30.0,0.0,8.455430693159954,2,23,2.368647637418536,2.427816292540408,,43.40022017869528,41.69757614468631,40.67311971506818,1
2020-01-01,8.0,34.0,51.0,,11717,2.59,0.205478,0.0925,0.061643399999999994,0.030856600000000005,8.0,93.0,85.0,0.35,4783.530685628566,8.0,93.0,85.0,4698.530685628566,0.01776930171167718,31.0,0.0,8.455005118743278,2,24,2.4109317340164376,2.479077901437334,,45.567238801504615,43.80711037802909,48.40053499771328,1
2020-02-01,2.0,35.0,59.0,,11717,2.455,0.19767600000000002,0.08767857142857143,0.0593028,0.028375771428571422,2.0,95.0,93.0,0.35,4783.530685628566,2.0,95.0,93.0,4690.530685628566,0.01944170657865856,31.0,0.0,8.453301007625102,2,25,2.579699563334659,2.5313658208910206,,47.74449496350786,46.044202804450045,50.01219755588551,1
2020-03-01,0.0,36.0,61.0,,11717,2.309,0.19449000000000002,0.08246428571428573,0.058347,0.024117285714285723,0.0,95.0,95.0,0.35,4783.530685628566,0.0,95.0,95.0,4688.530685628566,0.01985980779540391,29.0,0.0,8.45287452570945,2,26,2.621799381395868,2.584698149102323,,49.955229029401146,48.3028213115983,49.692535455814664,1
2020-04-01,0.0,37.0,59.0,,11717,2.074,0.200328,0.07407142857142857,0.060098399999999996,0.01397302857142857,0.0,95.0,95.0,0.35,4783.530685628566,0.0,95.0,95.0,4688.530685628566,0.01985980779540391,31.0,0.0,8.45287452570945,2,27,2.621799381395868,2.6390931945896505,,52.19949350439,50.54173893251746,49.35412483043962,1
2020-05-01,2.0,38.0,58.0,,11717,2.043,0.205233,0.07296428571428572,0.0615699,0.01139438571428572,2.0,97.0,95.0,0.35,4783.530685628566,2.0,97.0,95.0,4688.530685628566,0.01985980779540391,30.0,0.0,8.45287452570945,2,28,2.621799381395868,2.6945694734140466,,54.47816276393026,52.76078493298846,50.995256552312746,1
2020-06-01,0.0,39.0,58.0,,11717,2.112,0.236011,0.07542857142857143,0.0708033,0.004625271428571429,0.0,97.0,97.0,0.35,4783.530685628566,0.0,97.0,97.0,4686.530685628566,0.020277909012149254,31.0,0.0,8.452447861829366,2,29,2.6638623437497384,2.751145706079031,,56.79001425562602,54.99970826928386,50.62014467872243,1
2020-07-01,3.0,40.0,54.0,,11717,2.143,0.233034,0.07653571428571428,0.06991019999999999,0.006625514285714285,3.0,100.0,97.0,0.35,4783.530685628566,3.0,100.0,97.0,4686.530685628566,0.020277909012149254,30.0,0.0,8.452447861829366,2,30,2.6638623437497384,2.8088408140903747,,59.13357958554088,57.21401171210393,53.18259592990114,1
2020-08-01,2.0,41.0,58.0,,11717,2.129,0.223776,0.07603571428571429,0.06713279999999999,0.008902914285714297,2.0,102.0,100.0,0.35,4783.530685628566,2.0,102.0,100.0,4683.530685628566,0.020905060837267272,31.0,0.0,8.45180752448607,2,31,2.7268876828292834,2.8676739161605607,,61.50796134426564,59.4638944830414,54.730109698369326,1
2020-09-01,3.0,42.0,60.0,,11717,2.122,0.233586,0.07578571428571428,0.0700758,0.005709914285714282,3.0,105.0,102.0,0.35,4783.530685628566,3.0,105.0,102.0,4681.530685628566,0.021323162054012617,31.0,0.0,8.45138040501485,2,32,2.768858505914807,2.92766432404223,,63.91320775936777,61.72747977058953,57.27937919642474,1
2020-10-01,4.0,43.0,61.0,,11717,2.078,0.19449000000000002,0.0742142857142857,0.058347,0.015867285714285702,4.0,109.0,105.0,0.35,4783.530685628566,4.0,109.0,105.0,4678.530685628566,0.021950313879130635,30.0,0.0,8.450739383554899,2,33,2.8317456360918323,2.988831537974507,,66.33763697795241,64.01347961045973,60.80212597077873,1
2020-11-01,2.0,44.0,66.0,,11717,2.05,0.217667,0.0732142857142857,0.0653001,0.007914185714285704,2.0,111.0,109.0,0.35,4783.530685628566,2.0,111.0,109.0,4674.530685628566,0.022786516312621328,31.0,0.0,8.449884048582723,2,34,2.9154661480188473,3.051195241725653,,68.76911262362137,66.32972721065708,62.2559731042622,1
2020-12-01,0.0,45.0,67.0,,11717,2.137,0.20121,0.07632142857142857,0.060363,0.015958428571428568,0.0,111.0,111.0,0.35,4783.530685628566,0.0,111.0,111.0,4672.530685628566,0.023204617529366672,30.0,0.0,8.449456106590885,2,35,2.957271120421347,3.114775297215084,,71.19567747913851,68.62085020171637,61.636122086949456,1
2021-01-01,5.0,46.0,66.0,,11717,2.316,0.194951,0.08271428571428571,0.058485300000000004,0.02422898571428571,5.0,116.0,111.0,1.0,4783.530685628566,5.0,116.0,111.0,4672.530685628566,0.023204617529366672,31.0,0.0,8.449456106590885,2,36,2.957271120421347,3.179591738697333,,73.61957905855206,70.84594099717069,66.00285584154399,1
2021-02-01,3.0,47.0,71.0,,11717,2.498,0.196239,0.08921428571428572,0.0588717,0.03034258571428572,3.0,119.0,116.0,1.0,4783.530685628566,3.0,119.0,116.0,4667.530685628566,0.024249870571230035,31.0,0.0,8.448385449712116,2,37,3.0616223077079896,3.245664766490168,,76.06414513882397,73.13255904454027,68.24189579596992,1
2021-03-01,6.0,48.0,72.0,,11717,2.754,0.213526,0.09835714285714285,0.0640578,0.03429934285714285,6.0,125.0,119.0,1.0,4783.530685628566,6.0,125.0,119.0,4664.530685628566,0.024877022396348054,28.0,0.0,8.447742504925538,2,38,3.1241224529579585,3.313014740228615,,78.53782720722133,75.44429727902586,73.56852952706049,1
2021-04-01,5.0,49.0,76.0,,11717,2.769,0.219437,0.09889285714285714,0.06583109999999999,0.033061757142857154,5.0,130.0,125.0,1.0,4783.530685628566,5.0,130.0,125.0,4658.530685628566,0.02613132604658409,31.0,0.0,8.446455373887904,2,39,3.2488739674333615,3.381662171626239,,81.04503592883415,77.84917883352142,77.84584575362699,1
2021-05-01,4.0,50.0,80.0,,11717,2.937,0.216873,0.10489285714285713,0.0650619,0.03983095714285713,4.0,134.0,130.0,1.0,4783.530685628566,4.0,134.0,130.0,4653.530685628566,0.027176579088447454,30.0,0.0,8.445381497700632,2,40,3.3525801798415777,3.4516277167246643,,83.58806316185677,80.32683312173226,81.03482224027425,1
2021-06-01,9.0,51.0,84.0,,11717,3.027,0.23659300000000003,0.10810714285714286,0.07097790000000001,0.03712924285714285,9.0,143.0,134.0,1.0,4783.530685628566,9.0,143.0,134.0,4649.530685628566,0.028012781521938146,31.0,0.0,8.444521565666033,2,41,3.435379299085126,3.5229321676119025,,86.16531166103904,82.85225340625526,89.13581625663478,1
2021-07-01,6.0,52.0,89.0,,11717,3.089,0.23117100000000002,0.11032142857142857,0.0693513,0.040970128571428566,6.0,149.0,143.0,1.0,4783.530685628566,6.0,149.0,143.0,4640.530685628566,0.029894236997292198,30.0,0.0,8.442584010583042,2,42,3.621138302663283,3.595596443589664,,88.77667861356417,85.52585380532874,94.16016984038157,1
2021-08-01,6.0,53.0,96.0,,11717,3.101,0.238252,0.11075,0.0714756,0.0392744,6.0,155.0,149.0,1.0,4783.530685628566,6.0,155.0,149.0,4634.530685628566,0.031148540647528235,31.0,0.0,8.441290218424308,2,43,3.744563011674494,3.6696415817695214,,91.42942558499402,88.29039390841406,99.15482632643423,1
2021-09-01,4.0,54.0,100.0,,11717,3.188,0.243286,0.11385714285714287,0.0729858,0.04087134285714286,4.0,159.0,155.0,1.0,4783.530685628566,4.0,159.0,155.0,4628.530685628566,0.03240284429776427,31.0,0.0,8.43999475019871,2,44,3.8676560193196576,3.745088727077385,,94.12435105878224,91.14501501344947,102.13337106119116,1
2021-10-01,6.0,55.0,103.0,,11717,3.311,0.217552,0.11825,0.0652656,0.0529844,6.0,165.0,159.0,1.0,4783.530685628566,6.0,165.0,159.0,4624.530685628566,0.03323904673125496,30.0,0.0,8.439130171420146,2,45,3.9495337458797404,3.8219591216454827,,96.86414991130174,94.05014760991062,107.04217993562388,1
2021-11-01,6.0,56.0,110.0,,11717,3.458,0.217497,0.12350000000000001,0.06524909999999999,0.05825090000000002,6.0,171.0,165.0,1.0,4783.530685628566,6.0,171.0,165.0,4618.530685628566,0.034493350381491,31.0,0.0,8.437831900078702,2,46,4.072073917914825,3.9002740935706672,,99.64908323746492,97.04446284275622,111.84176847821978,1
2021-12-01,8.0,57.0,116.0,,11717,3.387,0.22061,0.12096428571428572,0.06618299999999999,0.05478128571428573,8.0,179.0,171.0,1.0,4783.530685628566,8.0,179.0,171.0,4612.530685628566,0.035747654031727034,30.0,0.0,8.436531941037453,2,47,4.1942823885838605,3.980055045017655,,102.47462558345555,100.12003779808182,118.58830674729597,1
2022-01-01,4.0,58.0,120.0,,11717,3.342,0.20494199999999999,0.11935714285714286,0.06148259999999999,0.057874542857142865,4.0,183.0,179.0,1.0,4783.530685628566,4.0,183.0,179.0,4604.530685628566,0.03742005889870842,31.0,0.0,8.43479602940864,2,48,4.356711036239834,4.061323439645501,,105.34263087826209,103.31716573321094,121.35105641928811,1
2022-02-01,7.0,59.0,121.0,,11717,3.607,0.218064,0.1288214285714286,0.0654192,0.06340222857142859,7.0,190.0,183.0,1.0,4783.530685628566,7.0,190.0,183.0,4600.530685628566,0.03825626133219911,31.0,0.0,8.433926942263984,2,49,4.437704225823788,4.144100789335387,,108.25924539514286,106.56024277073364,127.09285951408846,1
2022-03-01,5.0,60.0,121.0,,11717,4.252,0.225942,0.15185714285714286,0.0677826,0.08407454285714286,5.0,195.0,190.0,1.0,4783.530685628566,5.0,195.0,190.0,4593.530685628566,0.03971961559080782,28.0,0.0,8.43240421991748,2,50,4.579087571412575,4.228408640197644,,111.22696936253013,109.91092216268686,130.90378756216728,1
2022-04-01,5.0,61.0,127.0,,11717,4.014,0.221159,0.14335714285714288,0.0663477,0.07700944285714288,5.0,200.0,195.0,1.0,4783.530685628566,5.0,200.0,195.0,4588.530685628566,0.04076486863267118,31.0,0.0,8.431315139744294,2,51,4.679799257599526,4.314268557835695,,114.24694315448411,113.33029653879088,134.64371076171247,1
2022-05-01,6.0,62.0,130.0,,11717,4.643,0.25454,0.16582142857142856,0.076362,0.08945942857142856,6.0,206.0,200.0,1.0,4783.530685628566,6.0,206.0,200.0,4583.530685628566,0.041810121674534545,30.0,0.0,8.430224872182205,2,52,4.78028059561561,4.401702111844567,,117.3201348062895,116.81673697877731,139.30382688160043,1
2022-06-01,5.0,63.0,135.0,,11717,4.847,0.2818233604,0.17310714285714288,0.08454700812,0.08856013473714287,5.0,211.0,206.0,1.0,4783.530685628566,5.0,211.0,206.0,4577.530685628566,0.04306442532477058,31.0,0.0,8.428914980104256,2,53,4.900554141649366,4.490730859521468,,120.4486898907378,120.38962144857487,142.83714007019995,1
2022-07-01,4.0,64.0,136.0,,11717,4.49,0.2785991614,0.16035714285714286,0.08357974842,0.07677739443714286,4.0,215.0,211.0,1.0,4783.530685628566,4.0,215.0,211.0,4572.530685628566,0.044109678366633945,30.0,0.0,8.427822091150883,2,54,5.000528713689543,4.581376328765905,,123.63217482866057,124.02463003699405,145.27852623743024,1
2022-08-01,3.0,65.0,137.0,,11717,3.971,0.28803368030000004,0.14182142857142857,0.08641010409000001,0.05541132448142856,3.0,218.0,215.0,1.0,4783.530685628566,3.0,218.0,215.0,4568.530685628566,0.044945880800124634,31.0,0.0,8.426946919200306,2,55,5.080342520638661,4.673660000146851,,126.87104780380443,127.69926505663855,146.69458697079483,1
2022-09-01,3.0,66.0,138.0,,11717,3.456,0.2830843604,0.12342857142857143,0.08492530812,0.03850326330857143,3.0,221.0,218.0,1.0,4783.530685628566,3.0,221.0,218.0,4565.530685628566,0.045573032625242656,31.0,0.0,8.42629003723161,2,56,5.1401061296187365,4.767603288114512,,130.16789915655798,131.39464233218627,148.0687677095975,1
2022-10-01,5.0,67.0,139.0,,11717,3.453,0.2599750051,0.12332142857142857,0.07799250153,0.045328927041428574,5.0,226.0,221.0,1.0,4783.530685628566,5.0,226.0,221.0,4562.530685628566,0.04620018445036067,30.0,0.0,8.42563272348535,2,57,5.199786813257298,4.863227521334354,,133.52237773277034,135.10851156411707,151.36898604622812,1
2022-11-01,10.0,68.0,142.0,,11717,3.68,0.26376337629999996,0.13142857142857142,0.07912901288999999,0.05229955853857143,10.0,236.0,226.0,1.0,4783.530685628566,10.0,236.0,226.0,4557.530685628566,0.047245437492224034,31.0,0.0,8.424536239525997,2,58,5.299070340784876,4.960553922121244,,136.93619581452893,138.8797106394515,159.60419516755707,1
2022-12-01,5.0,69.0,150.0,,11717,3.246,0.2524078524,0.11592857142857142,0.07572235572000001,0.04020621570857141,5.0,241.0,236.0,1.0,4783.530685628566,5.0,241.0,236.0,4547.530685628566,0.04933594357595076,30.0,0.0,8.422339658171285,2,59,5.496946351327432,5.0596035849518115,,140.41061171351288,142.8058289676688,162.76042489552572,1
2023-01-01,2.0,70.0,149.0,,11717,3.266,0.22037085239999998,0.11664285714285715,0.06611125572,0.05053160142285715,2.0,243.0,241.0,1.0,4783.530685628566,2.0,243.0,241.0,4542.530685628566,0.05038119661781413,31.0,0.0,8.421239555476694,2,60,5.595538834342411,5.1603974540334,,143.94482849358818,146.78424389519452,162.94694174687228,1
2023-02-01,6.0,71.0,149.0,,11717,3.281,0.2208565838,0.11717857142857144,0.06625697514,0.050921596288571444,6.0,249.0,243.0,1.0,4783.530685628566,6.0,249.0,243.0,4540.530685628566,0.05079929783455947,31.0,0.0,8.420799175311775,2,61,5.634911330060558,5.262956299908446,,147.53958141281743,150.75621124693714,167.24294619455966,1
2023-03-01,3.0,72.0,151.0,,11717,3.258,0.2169835435,0.11635714285714285,0.06509506305,0.051262079807142855,3.0,252.0,249.0,1.0,4783.530685628566,3.0,252.0,249.0,4534.530685628566,0.05205360148479551,28.0,0.0,8.419476870011835,2,62,5.752807682970973,5.367300695073502,,151.1965197943123,154.80327193169464,168.50961637891368,1
2023-04-01,6.0,73.0,153.0,,11717,3.436,0.21484068520000002,0.1227142857142857,0.06445220556,0.0582620801542857,6.0,258.0,252.0,1.0,4783.530685628566,6.0,258.0,252.0,4531.530685628566,0.05268075330991353,31.0,0.0,8.418815061099089,2,63,5.811631471413913,5.473450988592728,,154.91819188278242,158.8674218548359,172.72688929276467,1
2023-05-01,10.0,74.0,157.0,,11717,3.483,0.21853669620000002,0.12439285714285715,0.06556100886,0.058831848282857147,10.0,268.0,258.0,1.0,4783.530685628566,10.0,268.0,258.0,4525.530685628566,0.05393505696014956,30.0,0.0,8.417490127849378,2,64,5.929030272275253,5.581427279686279,,158.70510154041423,163.00571201362644,180.85687594531066,1
2023-06-01,4.0,75.0,161.0,,11717,3.496,0.2422203604,0.12485714285714286,0.07266610812,0.05219103473714286,4.0,272.0,268.0,1.0,4783.530685628566,4.0,272.0,268.0,4515.530685628566,0.05602556304387629,31.0,0.0,8.415277997289193,2,65,6.1239578262307175,5.6912493902747725,,162.55707506598762,167.29274971911036,182.850689118088,1
2023-07-01,10.0,76.0,166.0,,11717,3.538,0.24336116140000003,0.12635714285714286,0.07300834842000001,0.053348794437142855,10.0,282.0,272.0,1.0,4783.530685628566,10.0,282.0,272.0,4511.530685628566,0.05686176547736698,30.0,0.0,8.414391773058009,2,66,6.201670857861532,5.802936836461836,,166.4766502304069,171.61014292972132,190.72894763319502,1
2023-08-01,17.0,77.0,175.0,,11717,3.773,0.24037968029999998,0.13475,0.07211390408999999,0.06263609591000002,17.0,299.0,282.0,1.0,4783.530685628566,17.0,299.0,282.0,4501.530685628566,0.05895227156109371,31.0,0.0,8.412172770281616,2,67,6.395308462060143,5.916508798937649,,170.46412807085983,176.07070079827506,205.59682053175356,1
2023-09-01,9.0,78.0,185.0,,11717,3.72,0.23173044099999998,0.13285714285714287,0.0695191323,0.06333801055714287,9.0,308.0,299.0,1.0,4783.530685628566,9.0,308.0,299.0,4484.530685628566,0.06250613190342914,31.0,0.0,8.408389128132164,2,68,6.722377792989226,6.031984092287504,,174.5210953356426,180.80833100078675,212.35336450604723,1
2023-10-01,15.0,79.0,190.0,,11717,3.56,0.2184350564,0.12714285714285714,0.06553051691999999,0.06161234022285715,15.0,323.0,308.0,1.0,4783.530685628566,15.0,323.0,308.0,4475.530685628566,0.0643875873787832,30.0,0.0,8.406380212645118,2,69,6.894454115217909,6.149381133190474,,178.64979621544,185.6671377483641,225.08117721288258,1
2023-11-01,8.0,80.0,204.0,,11717,3.322,0.2168853763,0.11864285714285715,0.06506561289,0.05357724425285715,8.0,331.0,323.0,1.0,4783.530685628566,8.0,331.0,323.0,4460.530685628566,0.06752334650437329,31.0,0.0,8.403023025744718,2,70,7.179589478768807,6.268717907494646,,182.84912774274156,190.75748364954646,230.64786202482594,1
2023-12-01,10.0,81.0,211.0,,11717,3.156,0.2100811613,0.11271428571428573,0.06302434839,0.04968993732428573,10.0,341.0,331.0,1.0,4783.530685628566,10.0,341.0,331.0,4452.530685628566,0.06919575137135467,30.0,0.0,8.401227906915153,2,71,7.33081399139383,6.39001193615674,,187.11783136754616,195.94008003011277,238.06971400892053,1
2024-01-01,5.0,82.0,218.0,,11717,3.032,0.2461767172,0.10828571428571429,0.07385301516,0.0344326991257143,5.0,346.0,341.0,1.0,4783.530685628566,5.0,346.0,341.0,4442.530685628566,0.0712862574550814,31.0,0.0,8.398979467293318,2,72,7.51901537875999,6.513280240035491,,191.4567919683355,201.2489089891696,240.33696608721561,1
2024-02-01,14.0,83.0,214.0,,11717,3.103,0.2472390589,0.11082142857142858,0.07417171767,0.03664971090142859,14.0,360.0,346.0,1.0,4783.530685628566,14.0,360.0,346.0,4437.530685628566,0.07233151049694476,31.0,0.0,8.397853348830989,2,73,7.61277055018677,6.638539303529842,,195.87128790035536,206.59073446697442,251.67219487789703,1
2024-03-01,10.0,84.0,222.0,,11717,3.239,0.24726661960000001,0.11567857142857142,0.07417998588000001,0.041498585548571415,10.0,370.0,360.0,1.0,4783.530685628566,10.0,370.0,360.0,4423.530685628566,0.07525821901416219,29.0,0.0,8.394693453856217,2,74,7.874059577912745,6.765805037054796,,200.36194675345445,212.1340584308444,258.74015181470145,1
2024-04-01,15.0,85.0,227.0,,11717,3.434,0.24086393309999998,0.12264285714285715,0.07225917992999999,0.050383677212857164,15.0,385.0,370.0,1.0,4783.530685628566,15.0,385.0,370.0,4413.530685628566,0.07734872509788891,31.0,0.0,8.39243025711054,2,75,8.059588926496852,6.895092738349864,,204.92950732911257,217.79762336319172,270.79377808850467,1
2024-05-01,13.0,86.0,236.0,,11717,3.549,0.23623341060000003,0.12675,0.07087002318,0.055879976819999996,13.0,398.0,385.0,1.0,4783.530685628566,13.0,398.0,385.0,4398.530685628566,0.080484484223479,30.0,0.0,8.3890258290532,2,76,8.336155338091512,7.026417052616962,,209.57535696937884,223.67258314437458,280.64658136291825,1
2024-06-01,12.0,87.0,245.0,,11717,3.384,0.2546286157,0.12085714285714286,0.07638858471,0.04446855814714286,12.0,410.0,398.0,1.0,4783.530685628566,12.0,410.0,398.0,4385.530685628566,0.08320214213232374,31.0,0.0,8.386065920431959,2,77,8.574169293456311,7.159791931487144,,214.30015695505622,229.7161625473277,289.3588389047199,1
