adoption_scenario,forecast_year,home_zcta,adoption_fraction,vehicle_growth_factor,source_date,source_model_period,source_stock_ev,source_denominator,source_denominator_column,invalid_fraction_before_clip
tco,2019,12147,0.0005279752938736451,1.0,2019-12-02,observed_fit,0.1849652873309095,350.32943676939425,total_vehicle_market_proxy,False
tco,2019,12158,0.0021834605473133,1.0,2019-12-02,observed_fit,9.56163129685577,4379.117959617428,total_vehicle_market_proxy,False
tco,2019,12159,0.001371670369614044,1.0,2019-12-02,observed_fit,17.97206539995379,13102.320935175345,total_vehicle_market_proxy,False
tco,2019,12161,0.00105595058774725,1.0,2019-12-02,observed_fit,0.0021119011754945,2.0,market_size,False
tco,2019,12183,0.0009655140676930002,1.0,2019-12-02,observed_fit,1.285342398205699,1331.251859723698,total_vehicle_market_proxy,False
tco,2019,12186,0.0017599727598999512,1.0,2019-12-02,observed_fit,12.701347473527662,7216.786397449522,total_vehicle_market_proxy,False
tco,2019,12189,0.0018273941287981405,1.0,2019-12-02,observed_fit,15.940729901849007,8723.202975557917,total_vehicle_market_proxy,False
tco,2019,12193,0.001889556674032029,1.0,2019-12-02,observed_fit,1.257737918179232,665.625929861849,total_vehicle_market_proxy,False
tco,2019,12202,0.0012797573811594604,1.0,2019-12-02,observed_fit,3.0935231095471742,2417.2731137088203,total_vehicle_market_proxy,False
tco,2019,12203,0.0014829112359807692,1.0,2019-12-02,observed_fit,28.88461466925629,19478.31668437832,total_vehicle_market_proxy,False
tco,2019,12204,0.001442195939661292,1.0,2019-12-02,observed_fit,7.881801583541305,5465.139213602551,total_vehicle_market_proxy,False
tco,2019,12205,0.0014679620645954444,1.0,2019-12-02,observed_fit,23.656434871273724,16115.154091392136,total_vehicle_market_proxy,False
tco,2019,12206,0.0015761110800729555,1.0,2019-12-02,observed_fit,5.632012691073193,3573.3602550478213,total_vehicle_market_proxy,False
tco,2019,12207,0.001527099753108002,1.0,2019-12-02,observed_fit,14.284179503800097,9353.795961742826,total_vehicle_market_proxy,False
tco,2019,12208,0.002157368231075972,1.0,2019-12-02,observed_fit,27.964215099990096,12962.189160467587,total_vehicle_market_proxy,False
tco,2019,12209,0.0018946519462209245,1.0,2019-12-02,observed_fit,8.097778660162081,4274.01912858661,total_vehicle_market_proxy,False
tco,2019,12210,0.0024867301775869364,1.0,2019-12-02,observed_fit,7.840573042603385,3152.9649309245483,total_vehicle_market_proxy,False
tco,2019,12211,0.0014867189189548481,1.0,2019-12-02,observed_fit,17.656523511251873,11876.167906482466,total_vehicle_market_proxy,False
tco,2019,12222,0.00916659395063575,1.0,2019-12-02,observed_fit,2.247929387073971,245.230605738576,total_vehicle_market_proxy,False
tco,2019,12469,0.0024689467330945795,1.0,2019-12-02,observed_fit,0.6054613028930621,245.230605738576,total_vehicle_market_proxy,False
tco,2020,12007,0.0007142936598302807,1.0,2020-12-02,observed_fit,0.0500476191072583,70.06588735387885,total_vehicle_market_proxy,False
tco,2020,12009,0.003116112693247248,1.0,2020-12-02,observed_fit,20.52332088902305,6586.193411264612,total_vehicle_market_proxy,False
tco,2020,12023,0.004080610774996721,1.0,2020-12-02,observed_fit,5.146409068127001,1261.1859723698194,total_vehicle_market_proxy,False
tco,2020,12041,0.0026369318733988436,1.0,2020-12-02,observed_fit,0.5542769148042482,210.19766206163652,total_vehicle_market_proxy,False
tco,2020,12045,0.0010708174072134352,1.0,2020-12-02,observed_fit,0.4126527450671405,385.3623804463337,total_vehicle_market_proxy,False
tco,2020,12046,0.002347547298658864,1.0,2020-12-02,observed_fit,0.8224149229286727,350.32943676939425,total_vehicle_market_proxy,False
tco,2020,12047,0.0027071146858093503,1.0,2020-12-02,observed_fit,37.65076393704489,13908.078639744952,total_vehicle_market_proxy,False
tco,2020,12054,0.0029841694670130273,1.0,2020-12-02,observed_fit,70.04464137640753,23472.072263549417,total_vehicle_market_proxy,False
tco,2020,12059,0.0024366018060486714,1.0,2020-12-02,observed_fit,2.816924016536256,1156.0871413390012,total_vehicle_market_proxy,False
tco,2020,12067,0.00408146475895305,1.0,2020-12-02,observed_fit,2.859714500396307,700.6588735387885,total_vehicle_market_proxy,False
tco,2020,12077,0.0024814241212614413,1.0,2020-12-02,observed_fit,18.168702619058955,7321.88522848034,total_vehicle_market_proxy,False
tco,2020,12084,0.0033977528385644817,1.0,2020-12-02,observed_fit,11.665261814515874,3433.228480340064,total_vehicle_market_proxy,False
tco,2020,12085,0.0019982838122321895,1.0,2020-12-02,observed_fit,0.2800230569778804,140.1317747077577,total_vehicle_market_proxy,False
tco,2020,12110,0.0023977731323500595,1.0,2020-12-02,observed_fit,43.51254446757169,18147.064824654622,total_vehicle_market_proxy,False
tco,2020,12120,0.005174809915595116,1.0,2020-12-02,observed_fit,1.6315994188072025,315.29649309245485,total_vehicle_market_proxy,False
tco,2020,12143,0.004214769456776256,1.0,2020-12-02,observed_fit,6.496854363583195,1541.4495217853348,total_vehicle_market_proxy,False
tco,2020,12147,0.0007142936598302814,1.0,2020-12-02,observed_fit,0.2502380955362918,350.32943676939425,total_vehicle_market_proxy,False
tco,2020,12158,0.004239562727426334,1.0,2020-12-02,observed_fit,18.565545280597306,4379.117959617428,total_vehicle_market_proxy,False
tco,2020,12159,0.0027493208061655228,1.0,2020-12-02,observed_fit,36.02248355613568,13102.320935175345,total_vehicle_market_proxy,False
tco,2020,12161,0.00142858731966055,1.0,2020-12-02,observed_fit,0.0028571746393211,2.0,market_size,False
tco,2020,12183,0.0016938614051187012,1.0,2020-12-02,observed_fit,2.2549561456784675,1331.251859723698,total_vehicle_market_proxy,False
tco,2020,12186,0.003271489224773946,1.0,2020-12-02,observed_fit,23.609638936751296,7216.786397449522,total_vehicle_market_proxy,False
tco,2020,12189,0.0036543349814431095,1.0,2020-12-02,observed_fit,31.87750578380992,8723.202975557917,total_vehicle_market_proxy,False
tco,2020,12193,0.003592311457965272,1.0,2020-12-02,observed_fit,2.391135654561509,665.625929861849,total_vehicle_market_proxy,False
tco,2020,12202,0.002654027969874417,1.0,2020-12-02,observed_fit,6.415510454608632,2417.2731137088203,total_vehicle_market_proxy,False
tco,2020,12203,0.0029717464987328635,1.0,2020-12-02,observed_fit,57.88461940801119,19478.31668437832,total_vehicle_market_proxy,False
tco,2020,12204,0.0027375358566521196,1.0,2020-12-02,observed_fit,14.961014558832549,5465.139213602551,total_vehicle_market_proxy,False
tco,2020,12205,0.0027186308345124206,1.0,2020-12-02,observed_fit,43.811154815777655,16115.154091392136,total_vehicle_market_proxy,False
tco,2020,12206,0.003678136209412076,1.0,2020-12-02,observed_fit,13.143305743365362,3573.3602550478213,total_vehicle_market_proxy,False
tco,2020,12207,0.002889791843153261,1.0,2020-12-02,observed_fit,27.03052327276433,9353.795961742826,total_vehicle_market_proxy,False
tco,2020,12208,0.004064346575760881,1.0,2020-12-02,observed_fit,52.68282912871124,12962.189160467587,total_vehicle_market_proxy,False
tco,2020,12209,0.003460148684273854,1.0,2020-12-02,observed_fit,14.788741664340243,4274.01912858661,total_vehicle_market_proxy,False
tco,2020,12210,0.004570200310667737,1.0,2020-12-02,observed_fit,14.40968130683585,3152.9649309245483,total_vehicle_market_proxy,False
tco,2020,12211,0.0028016606080260714,1.0,2020-12-02,observed_fit,33.27299179789538,11876.167906482466,total_vehicle_market_proxy,False
tco,2020,12222,0.014648291069927254,1.0,2020-12-02,observed_fit,3.592209292113234,245.230605738576,total_vehicle_market_proxy,False
tco,2020,12469,0.006260330566346439,1.0,2020-12-02,observed_fit,1.53522465690886,245.230605738576,total_vehicle_market_proxy,False
tco,2021,12007,0.0009401516245544015,1.0,2021-12-01,observed_fit,0.0658725578215949,70.06588735387885,total_vehicle_market_proxy,False
tco,2021,12009,0.005394498597536527,1.0,2021-12-01,observed_fit,35.52921112017127,6586.193411264612,total_vehicle_market_proxy,False
tco,2021,12023,0.006069339292326055,1.0,2021-12-01,observed_fit,7.654565577034587,1261.1859723698194,total_vehicle_market_proxy,False
tco,2021,12041,0.0038868617181950674,1.0,2021-12-01,observed_fit,0.8170092459214786,210.19766206163652,total_vehicle_market_proxy,False
tco,2021,12045,0.0026626684933418227,1.0,2021-12-01,observed_fit,1.0260922689336576,385.3623804463337,total_vehicle_market_proxy,False
tco,2021,12046,0.0031389328467863672,1.0,2021-12-01,observed_fit,1.0996605762716194,350.32943676939425,total_vehicle_market_proxy,False
tco,2021,12047,0.004573973430681458,1.0,2021-12-01,observed_fit,63.61518217002172,13908.078639744952,total_vehicle_market_proxy,False
tco,2021,12054,0.0051309331438881695,1.0,2021-12-01,observed_fit,120.43363353278392,23472.072263549417,total_vehicle_market_proxy,False
tco,2021,12059,0.005285832610554023,1.0,2021-12-01,observed_fit,6.11088311233187,1156.0871413390012,total_vehicle_market_proxy,False
tco,2021,12067,0.007309405154591896,1.0,2021-12-01,observed_fit,5.1213995818549725,700.6588735387885,total_vehicle_market_proxy,False
tco,2021,12077,0.004336522361273424,1.0,2021-12-01,observed_fit,31.75151901998257,7321.88522848034,total_vehicle_market_proxy,False
tco,2021,12084,0.006084784854964774,1.0,2021-12-01,observed_fit,20.890456660806947,3433.228480340064,total_vehicle_market_proxy,False
tco,2021,12085,0.0060055334001412955,1.0,2021-12-01,observed_fit,0.8415660534285141,140.1317747077577,total_vehicle_market_proxy,False
tco,2021,12110,0.0040747780352084284,1.0,2021-12-01,observed_fit,73.94526115100615,18147.064824654622,total_vehicle_market_proxy,False
tco,2021,12120,0.009514519435997196,1.0,2021-12-01,observed_fit,2.999894611629917,315.29649309245485,total_vehicle_market_proxy,False
tco,2021,12143,0.006913478503526051,1.0,2021-12-01,observed_fit,10.656778133133423,1541.4495217853348,total_vehicle_market_proxy,False
tco,2021,12147,0.0009401516245544027,1.0,2021-12-01,observed_fit,0.3293627891079749,350.32943676939425,total_vehicle_market_proxy,False
tco,2021,12158,0.007038772317248406,1.0,2021-12-01,observed_fit,30.823614268120476,4379.117959617428,total_vehicle_market_proxy,False
tco,2021,12159,0.004818217621942771,1.0,2021-12-01,observed_fit,63.129833618211535,13102.320935175345,total_vehicle_market_proxy,False
tco,2021,12161,0.0018803032491088,1.0,2021-12-01,observed_fit,0.0037606064982176,2.0,market_size,False
tco,2021,12183,0.0033719962752486532,1.0,2021-12-01,observed_fit,4.488976312406153,1331.251859723698,total_vehicle_market_proxy,False
tco,2021,12186,0.005541194542195852,1.0,2021-12-01,observed_fit,39.98961739774055,7216.786397449522,total_vehicle_market_proxy,False
tco,2021,12189,0.006129514749751855,1.0,2021-12-01,observed_fit,53.46900130376152,8723.202975557917,total_vehicle_market_proxy,False
tco,2021,12193,0.006173401330960257,1.0,2021-12-01,observed_fit,4.109176001330797,665.625929861849,total_vehicle_market_proxy,False
tco,2021,12202,0.0045474145419331525,1.0,2021-12-01,observed_fit,10.99234290910352,2417.2731137088203,total_vehicle_market_proxy,False
tco,2021,12203,0.005165424519131273,1.0,2021-12-01,observed_fit,100.61377459289152,19478.31668437832,total_vehicle_market_proxy,False
tco,2021,12204,0.004773555205101489,1.0,2021-12-01,observed_fit,26.088143739696715,5465.139213602551,total_vehicle_market_proxy,False
tco,2021,12205,0.004681698932386939,1.0,2021-12-01,observed_fit,75.44629970492157,16115.154091392136,total_vehicle_market_proxy,False
tco,2021,12206,0.006331791723852055,1.0,2021-12-01,observed_fit,22.625772889253664,3573.3602550478213,total_vehicle_market_proxy,False
tco,2021,12207,0.004652274026411792,1.0,2021-12-01,observed_fit,43.516422001171655,9353.795961742826,total_vehicle_market_proxy,False
tco,2021,12208,0.006584362083919603,1.0,2021-12-01,observed_fit,85.34774683277645,12962.189160467587,total_vehicle_market_proxy,False
tco,2021,12209,0.0054887609215337665,1.0,2021-12-01,observed_fit,23.45906917087399,4274.01912858661,total_vehicle_market_proxy,False
tco,2021,12210,0.007546793691364027,1.0,2021-12-01,observed_fit,23.794775849793396,3152.9649309245483,total_vehicle_market_proxy,False
tco,2021,12211,0.004634888971872775,1.0,2021-12-01,observed_fit,55.04471965786496,11876.167906482466,total_vehicle_market_proxy,False
tco,2021,12222,0.019451530163940193,1.0,2021-12-01,observed_fit,4.770110524645236,245.230605738576,total_vehicle_market_proxy,False
tco,2021,12469,0.010842871762123034,1.0,2021-12-01,observed_fit,2.6590040101711323,245.230605738576,total_vehicle_market_proxy,False
tco,2022,12007,0.0012107637083063907,1.0,2022-12-02,observed_fit,0.0848332335983602,70.06588735387885,total_vehicle_market_proxy,False
tco,2022,12009,0.0089925516556566,1.0,2022-12-02,observed_fit,59.226684464942174,6586.193411264612,total_vehicle_market_proxy,False
tco,2022,12023,0.008731266290136406,1.0,2022-12-02,observed_fit,11.011750566145508,1261.1859723698194,total_vehicle_market_proxy,False
tco,2022,12041,0.0067442603900317805,1.0,2022-12-02,observed_fit,1.417627766319581,210.19766206163652,total_vehicle_market_proxy,False
tco,2022,12045,0.004769042935570426,1.0,2022-12-02,observed_fit,1.8378097381021905,385.3623804463337,total_vehicle_market_proxy,False
tco,2022,12046,0.006100250271636966,1.0,2022-12-02,observed_fit,2.1370972418149226,350.32943676939425,total_vehicle_market_proxy,False
tco,2022,12047,0.007430814204310587,1.0,2022-12-02,observed_fit,103.34834831088546,13908.078639744952,total_vehicle_market_proxy,False
tco,2022,12054,0.00830423065038798,1.0,2022-12-02,observed_fit,194.91750191908864,23472.072263549417,total_vehicle_market_proxy,False
tco,2022,12059,0.010083065927052992,1.0,2022-12-02,observed_fit,11.65690286353938,1156.0871413390012,total_vehicle_market_proxy,False
tco,2022,12067,0.011859381050305411,1.0,2022-12-02,observed_fit,8.309380567574244,700.6588735387885,total_vehicle_market_proxy,False
tco,2022,12077,0.007092386195195449,1.0,2022-12-02,observed_fit,51.92963771727944,7321.88522848034,total_vehicle_market_proxy,False
tco,2022,12084,0.01051756023094653,1.0,2022-12-02,observed_fit,36.10918732857765,3433.228480340064,total_vehicle_market_proxy,False
tco,2022,12085,0.012360409198206601,1.0,2022-12-02,observed_fit,1.7320860770587834,140.1317747077577,total_vehicle_market_proxy,False
tco,2022,12110,0.006393535907633174,1.0,2022-12-02,observed_fit,116.02391057457623,18147.064824654622,total_vehicle_market_proxy,False
tco,2022,12120,0.01374974731131289,1.0,2022-12-02,observed_fit,4.335247108164364,315.29649309245485,total_vehicle_market_proxy,False
tco,2022,12143,0.010723319790835758,1.0,2022-12-02,observed_fit,16.529456163534995,1541.4495217853348,total_vehicle_market_proxy,False
tco,2022,12147,0.0012107637083063907,1.0,2022-12-02,observed_fit,0.424166167991801,350.32943676939425,total_vehicle_market_proxy,False
tco,2022,12158,0.010436698575349984,1.0,2022-12-02,observed_fit,45.70353417042874,4379.117959617428,total_vehicle_market_proxy,False
tco,2022,12159,0.00791698872577192,1.0,2022-12-02,observed_fit,103.7309271252286,13102.320935175345,total_vehicle_market_proxy,False
tco,2022,12161,0.00242152741661275,1.0,2022-12-02,observed_fit,0.0048430548332255,2.0,market_size,False
tco,2022,12183,0.006232986014198057,1.0,2022-12-02,observed_fit,8.297674223032963,1331.251859723698,total_vehicle_market_proxy,False
tco,2022,12186,0.008696660465401832,1.0,2022-12-02,observed_fit,62.761940949948965,7216.786397449522,total_vehicle_market_proxy,False
tco,2022,12189,0.009592927928694194,1.0,2022-12-02,observed_fit,83.68105745189784,8723.202975557917,total_vehicle_market_proxy,False
tco,2022,12193,0.009411799196638503,1.0,2022-12-02,observed_fit,6.264737591935507,665.625929861849,total_vehicle_market_proxy,False
tco,2022,12202,0.007060716518631932,1.0,2022-12-02,observed_fit,17.067680204008713,2417.2731137088203,total_vehicle_market_proxy,False
tco,2022,12203,0.008461964564899636,1.0,2022-12-02,observed_fit,164.8248255671027,19478.31668437832,total_vehicle_market_proxy,False
tco,2022,12204,0.007845680115835814,1.0,2022-12-02,observed_fit,42.87773405843611,5465.139213602551,total_vehicle_market_proxy,False
tco,2022,12205,0.0074588994272924685,1.0,2022-12-02,observed_fit,120.20131362301468,16115.154091392136,total_vehicle_market_proxy,False
tco,2022,12206,0.009747298373104894,1.0,2022-12-02,observed_fit,34.83060860054532,3573.3602550478213,total_vehicle_market_proxy,False
tco,2022,12207,0.006609307527038034,1.0,2022-12-02,observed_fit,61.82211405632483,9353.795961742826,total_vehicle_market_proxy,False
tco,2022,12208,0.009818434544917407,1.0,2022-12-02,observed_fit,127.26840583088892,12962.189160467587,total_vehicle_market_proxy,False
tco,2022,12209,0.008283766028654767,1.0,2022-12-02,observed_fit,35.404974463206415,4274.01912858661,total_vehicle_market_proxy,False
tco,2022,12210,0.012322550909323401,1.0,2022-12-02,observed_fit,38.85257087662909,3152.9649309245483,total_vehicle_market_proxy,False
tco,2022,12211,0.007616923689874165,1.0,2022-12-02,observed_fit,90.45986467180956,11876.167906482466,total_vehicle_market_proxy,False
tco,2022,12222,0.023684888313035272,1.0,2022-12-02,observed_fit,5.808259507856159,245.230605738576,total_vehicle_market_proxy,False
tco,2022,12469,0.017344493975611455,1.0,2022-12-02,observed_fit,4.25340076386828,245.230605738576,total_vehicle_market_proxy,False
tco,2023,12007,0.001304158745480482,1.0,2023-12-02,observed_fit,0.0913770397524114,70.06588735387885,total_vehicle_market_proxy,False
tco,2023,12009,0.014063813326490789,1.0,2023-12-02,observed_fit,92.62699466818908,6586.193411264612,total_vehicle_market_proxy,False
tco,2023,12023,0.012458256208768937,1.0,2023-12-02,observed_fit,15.712177970688591,1261.1859723698194,total_vehicle_market_proxy,False
tco,2023,12041,0.009985537587305467,1.0,2023-12-02,observed_fit,2.098936655280204,210.19766206163652,total_vehicle_market_proxy,False
tco,2023,12045,0.007223965471988794,1.0,2023-12-02,observed_fit,2.783844530547724,385.3623804463337,total_vehicle_market_proxy,False
tco,2023,12046,0.01185389136371677,1.0,2023-12-02,observed_fit,4.152767084976483,350.32943676939425,total_vehicle_market_proxy,False
tco,2023,12047,0.01149213140731629,1.0,2023-12-02,observed_fit,159.83346735123777,13908.078639744952,total_vehicle_market_proxy,False
tco,2023,12054,0.012594117589433539,1.0,2023-12-02,observed_fit,295.6100381548228,23472.072263549417,total_vehicle_market_proxy,False
tco,2023,12059,0.01691649508543487,1.0,2023-12-02,observed_fit,19.556942444795663,1156.0871413390012,total_vehicle_market_proxy,False
tco,2023,12067,0.01771680152885423,1.0,2023-12-02,observed_fit,12.413434201917289,700.6588735387885,total_vehicle_market_proxy,False
tco,2023,12077,0.010882469065000141,1.0,2023-12-02,observed_fit,79.68018949641879,7321.88522848034,total_vehicle_market_proxy,False
tco,2023,12084,0.016486720644927337,1.0,2023-12-02,observed_fit,56.60267886557504,3433.228480340064,total_vehicle_market_proxy,False
tco,2023,12085,0.018959408476971563,1.0,2023-12-02,observed_fit,2.656815557287331,140.1317747077577,total_vehicle_market_proxy,False
tco,2023,12110,0.009949838286925658,1.0,2023-12-02,observed_fit,180.5603603876704,18147.064824654622,total_vehicle_market_proxy,False
tco,2023,12120,0.018423037495968568,1.0,2023-12-02,observed_fit,5.808719114589691,315.29649309245485,total_vehicle_market_proxy,False
tco,2023,12143,0.01522979814690782,1.0,2023-12-02,observed_fit,23.47596507043824,1541.4495217853348,total_vehicle_market_proxy,False
tco,2023,12147,0.002340977818299739,1.0,2023-12-02,observed_fit,0.8201134405745929,350.32943676939425,total_vehicle_market_proxy,False
tco,2023,12158,0.014543971967253242,1.0,2023-12-02,observed_fit,63.68976884597109,4379.117959617428,total_vehicle_market_proxy,False
tco,2023,12159,0.012255718967695704,1.0,2023-12-02,observed_fit,160.57836320606498,13102.320935175345,total_vehicle_market_proxy,False
tco,2023,12161,0.00260831749096095,1.0,2023-12-02,observed_fit,0.0052166349819219,2.0,market_size,False
tco,2023,12183,0.010606951284439373,1.0,2023-12-02,observed_fit,14.120523623408584,1331.251859723698,total_vehicle_market_proxy,False
tco,2023,12186,0.012844456448262105,1.0,2023-12-02,observed_fit,92.69569857845076,7216.786397449522,total_vehicle_market_proxy,False
tco,2023,12189,0.014332238733118627,1.0,2023-12-02,observed_fit,125.02302756314684,8723.202975557917,total_vehicle_market_proxy,False
tco,2023,12193,0.014392401294835055,1.0,2023-12-02,observed_fit,9.579955494819464,665.625929861849,total_vehicle_market_proxy,False
tco,2023,12202,0.010485812650594367,1.0,2023-12-02,observed_fit,25.347072995669585,2417.2731137088203,total_vehicle_market_proxy,False
tco,2023,12203,0.01293400018769403,1.0,2023-12-02,observed_fit,251.9325516517129,19478.31668437832,total_vehicle_market_proxy,False
tco,2023,12204,0.012069748432608824,1.0,2023-12-02,observed_fit,65.9628554573684,5465.139213602551,total_vehicle_market_proxy,False
tco,2023,12205,0.011409736034505793,1.0,2023-12-02,observed_fit,183.8696543381703,16115.154091392136,total_vehicle_market_proxy,False
tco,2023,12206,0.01454155448890181,1.0,2023-12-02,observed_fit,51.96221285725396,3573.3602550478213,total_vehicle_market_proxy,False
tco,2023,12207,0.009365208607970212,1.0,2023-12-02,observed_fit,87.60025045811092,9353.795961742826,total_vehicle_market_proxy,False
tco,2023,12208,0.014341968090749986,1.0,2023-12-02,observed_fit,185.9033033256915,12962.189160467587,total_vehicle_market_proxy,False
tco,2023,12209,0.012150625999566116,1.0,2023-12-02,observed_fit,51.93200794644738,4274.01912858661,total_vehicle_market_proxy,False
tco,2023,12210,0.01845702792750926,1.0,2023-12-02,observed_fit,58.194361784531694,3152.9649309245483,total_vehicle_market_proxy,False
tco,2023,12211,0.011945047471840905,1.0,2023-12-02,observed_fit,141.86138942648648,11876.167906482466,total_vehicle_market_proxy,False
tco,2023,12222,0.027638123143840152,1.0,2023-12-02,observed_fit,6.777713680041277,245.230605738576,total_vehicle_market_proxy,False
tco,2023,12469,0.023932963639695253,1.0,2023-12-02,observed_fit,5.869095170481781,245.230605738576,total_vehicle_market_proxy,False
tco,2024,12007,0.0013732656326104818,1.0,2024-12-02,observed_fit,0.0962190751214392,70.06588735387885,total_vehicle_market_proxy,False
tco,2024,12009,0.020477810879508222,1.0,2024-12-02,observed_fit,134.87082309173985,6586.193411264612,total_vehicle_market_proxy,False
tco,2024,12023,0.0183933245421897,1.0,2024-12-02,observed_fit,23.197402897855177,1261.1859723698194,total_vehicle_market_proxy,False
tco,2024,12041,0.012890327730360602,1.0,2024-12-02,observed_fit,2.70951675213008,210.19766206163652,total_vehicle_market_proxy,False
tco,2024,12045,0.01077825635794514,1.0,2024-12-02,observed_fit,4.153534527158571,385.3623804463337,total_vehicle_market_proxy,False
tco,2024,12046,0.01902915826039856,1.0,2024-12-02,observed_fit,6.666474295561094,350.32943676939425,total_vehicle_market_proxy,False
tco,2024,12047,0.017306461468095908,1.0,2024-12-02,observed_fit,240.69962707399375,13908.078639744952,total_vehicle_market_proxy,False
tco,2024,12054,0.018157174138097077,1.0,2024-12-02,observed_fit,426.1865034712652,23472.072263549417,total_vehicle_market_proxy,False
tco,2024,12059,0.0249364198562411,1.0,2024-12-02,observed_fit,28.82867434683088,1156.0871413390012,total_vehicle_market_proxy,False
tco,2024,12067,0.02487793522890109,1.0,2024-12-02,observed_fit,17.43094607345278,700.6588735387885,total_vehicle_market_proxy,False
tco,2024,12077,0.01624538642776574,1.0,2024-12-02,observed_fit,118.94685491641296,7321.88522848034,total_vehicle_market_proxy,False
tco,2024,12084,0.02421515891628988,1.0,2024-12-02,observed_fit,83.13617324736705,3433.228480340064,total_vehicle_market_proxy,False
tco,2024,12085,0.026567353457369,1.0,2024-12-02,observed_fit,3.7229303892694,140.1317747077577,total_vehicle_market_proxy,False
tco,2024,12110,0.01546422954953303,1.0,2024-12-02,observed_fit,280.63037609871543,18147.064824654622,total_vehicle_market_proxy,False
tco,2024,12120,0.023197980546969,1.0,2024-12-02,observed_fit,7.314241913286313,315.29649309245485,total_vehicle_market_proxy,False
tco,2024,12143,0.020678036035036644,1.0,2024-12-02,observed_fit,31.874148757667157,1541.4495217853348,total_vehicle_market_proxy,False
tco,2024,12147,0.005845328073261281,1.0,2024-12-02,observed_fit,2.047790491637953,350.32943676939425,total_vehicle_market_proxy,False
tco,2024,12158,0.02045090236854074,1.0,2024-12-02,observed_fit,89.55691385245935,4379.117959617428,total_vehicle_market_proxy,False
tco,2024,12159,0.01806864496933831,1.0,2024-12-02,observed_fit,236.741185252012,13102.320935175345,total_vehicle_market_proxy,False
tco,2024,12161,0.00274653126522095,1.0,2024-12-02,observed_fit,0.0054930625304419,2.0,market_size,False
tco,2024,12183,0.016648298661999305,1.0,2024-12-02,observed_fit,22.16307855502213,1331.251859723698,total_vehicle_market_proxy,False
tco,2024,12186,0.018471859485415083,1.0,2024-12-02,observed_fit,133.3074642699425,7216.786397449522,total_vehicle_market_proxy,False
tco,2024,12189,0.020673822914376687,1.0,2024-12-02,observed_fit,180.34195356284815,8723.202975557917,total_vehicle_market_proxy,False
tco,2024,12193,0.021732984980435133,1.0,2024-12-02,observed_fit,14.466038336275734,665.625929861849,total_vehicle_market_proxy,False
tco,2024,12202,0.01635175311693575,1.0,2024-12-02,observed_fit,39.52665317157319,2417.2731137088203,total_vehicle_market_proxy,False
tco,2024,12203,0.018941570403144883,1.0,2024-12-02,observed_fit,368.94990681190353,19478.31668437832,total_vehicle_market_proxy,False
tco,2024,12204,0.018111647323310873,1.0,2024-12-02,observed_fit,98.98267400956593,5465.139213602551,total_vehicle_market_proxy,False
tco,2024,12205,0.017929631624316017,1.0,2024-12-02,observed_fit,288.9387764277501,16115.154091392136,total_vehicle_market_proxy,False
tco,2024,12206,0.021284222224376266,1.0,2024-12-02,observed_fit,76.05619375619167,3573.3602550478213,total_vehicle_market_proxy,False
tco,2024,12207,0.013831090760965508,1.0,2024-12-02,observed_fit,129.37320090641768,9353.795961742826,total_vehicle_market_proxy,False
tco,2024,12208,0.020438031192119184,1.0,2024-12-02,observed_fit,264.9216263797857,12962.189160467587,total_vehicle_market_proxy,False
tco,2024,12209,0.01788552685392195,1.0,2024-12-02,observed_fit,76.4430838985119,4274.01912858661,total_vehicle_market_proxy,False
tco,2024,12210,0.026513124475630142,1.0,2024-12-02,observed_fit,83.59495168089914,3152.9649309245483,total_vehicle_market_proxy,False
tco,2024,12211,0.01793858978035841,1.0,2024-12-02,observed_fit,213.0417042370469,11876.167906482466,total_vehicle_market_proxy,False
tco,2024,12222,0.03145677368168223,1.0,2024-12-02,observed_fit,7.71416366454023,245.230605738576,total_vehicle_market_proxy,False
tco,2024,12469,0.03098648260713825,1.0,2024-12-02,observed_fit,7.598833899456363,245.230605738576,total_vehicle_market_proxy,False
tco,2025,12007,0.008623135410194249,1.0,2025-12-08,future_forecast,0.6041876342879141,70.06588735387885,total_vehicle_market_proxy,False
tco,2025,12009,0.028365364629090596,1.0,2025-12-08,future_forecast,186.81977762823476,6586.193411264612,total_vehicle_market_proxy,False
tco,2025,12023,0.02569641813996678,1.0,2025-12-08,future_forecast,32.40796209827547,1261.1859723698194,total_vehicle_market_proxy,False
tco,2025,12041,0.0184200752218004,1.0,2025-12-08,future_forecast,3.871856746621925,210.19766206163652,total_vehicle_market_proxy,False
tco,2025,12045,0.01754383749305056,1.0,2025-12-08,future_forecast,6.760734978485602,385.3623804463337,total_vehicle_market_proxy,False
tco,2025,12046,0.02697525187070519,1.0,2025-12-08,future_forecast,9.450224794576698,350.32943676939425,total_vehicle_market_proxy,False
tco,2025,12047,0.025511045289919383,1.0,2025-12-08,future_forecast,354.8096240742938,13908.078639744952,total_vehicle_market_proxy,False
tco,2025,12054,0.02542955963365256,1.0,2025-12-08,future_forecast,596.8844613513321,23472.072263549417,total_vehicle_market_proxy,False
tco,2025,12059,0.034513691538886344,1.0,2025-12-08,future_forecast,39.90083498824718,1156.0871413390012,total_vehicle_market_proxy,False
tco,2025,12067,0.032988838100401235,1.0,2025-12-08,future_forecast,23.113922142780595,700.6588735387885,total_vehicle_market_proxy,False
