date,DMV_ID,is_train,stock_ev_t_obs,flow_ev_t_obs,adopt_ev_cum_t_obs,stock_ev_t_hat_fit,flow_ev_t_hat_fit,stock_ev_t_hat_anchor,flow_ev_t_hat_anchor,stock_ev_t_hat_cov_fit,flow_ev_t_hat_cov_fit,stock_ev_t_hat_cov_anchor,flow_ev_t_hat_cov_anchor,stock_ev_t_hat_cov_policy_fit,flow_ev_t_hat_cov_policy_fit,stock_ev_t_hat_cov_policy_anchor,flow_ev_t_hat_cov_policy_anchor
2025-05-01,98.0,0,77835.0,1738.0,111630.0,,,78553.7933254065,2724.088268645416,,,78959.81424843805,2829.5693343815637,,,78660.51148105903,2758.121137333242
2025-06-01,99.0,0,79103.0,2198.0,113828.0,,,80369.74327220669,2770.939986886115,,,80889.00167853876,2889.113526373725,,,80515.17875370677,2810.954701076515
2025-07-01,100.0,0,80431.0,2686.0,116514.0,,,82210.2997929173,2817.623331873763,,,82854.95504099835,2949.332874579436,,,82400.5748298709,2864.2309679052514
2025-08-01,101.0,0,82366.0,3265.0,119779.0,,,84074.94278620109,2864.0857212688147,,,84858.12812329843,3010.452979123728,,,84318.01525686996,2919.1963566446875
2025-09-01,,0,,,119779.0,,,85963.10445721005,2910.2731386119817,,,86898.45350791022,3071.9581517575925,,,86266.00829873921,2973.059577314106
2025-10-01,,0,,,119779.0,,,87874.16854890295,2956.1302189444846,,,88976.0825954771,3134.0663910482353,,,88244.38673665523,3027.1270118009215
2025-11-01,,0,,,119779.0,,,89807.4696774923,3001.6003435923317,,,91091.13729164995,3196.750042603233,,,90252.94570524977,3081.3589806563705
2025-12-01,,0,,,119779.0,,,91762.29277993485,3046.625744130968,,,93243.70848864033,3259.979575008084,,,92291.44144430295,3135.7140984503985
2026-01-01,,0,,,119779.0,,,93737.8726812412,3091.147615487592,,,95433.8545339491,3323.7235485422116,,,94359.59008235164,3190.149290510859
2026-02-01,,0,,,119779.0,,,95733.39378918073,3135.1062380757994,,,97661.59969004283,3387.948587510417,,,96457.0664579421,3244.6198157799417
2026-03-01,,0,,,119779.0,,,97747.98992369349,3178.441108791329,,,99926.93258903746,3452.619356524441,,,98583.50298444561,3299.0792960468975
2026-04-01,,0,,,119779.0,,,99780.74428799287,3221.091080629022,,,102229.80468673966,3517.698541074067,,,100738.48856452506,3353.4797517985708
2026-05-01,,0,,,119779.0,,,101830.68958794734,3262.994510610147,,,104570.12872068601,3583.146832730172,,,102921.5675604879,3407.771644908654
2026-06-01,,0,,,119779.0,,,103896.80830586431,3304.0894156365666,,,106947.77717710615,3648.922919323272,,,105132.23882688221,3461.9039283631464
2026-07-01,,0,,,119779.0,,,105978.03313427005,3344.3136358144907,,,109362.58077202027,3714.9834804402326,,,107369.95481178601,3515.824103192967
2026-08-01,,0,,,119779.0,,,108073.24757467755,3383.6050047163926,,,111814.32695195652,3781.283188578629,,,109634.12073330388,3569.478282755156
2026-09-01,,0,,,119779.0,,,110181.28670566992,3421.9015259759335,,,114302.75842004106,3847.7747162927603,,,111924.0938378133,3622.8112644716334
2026-10-01,,0,,,119779.0,,,112300.93812389678,3459.1415555381045,,,116827.5716934709,3914.4087496572643,,,114239.182746499,3675.7666090990165
2026-11-01,,0,,,119779.0,,,114430.94306078706,3495.2639888161925,,,119388.41569861943,3981.134008363515,,,116578.64689666725,3728.286727564765
2026-12-01,,0,,,119779.0,,,116569.99767693391,3530.208451939409,,,121984.89041025282,4047.8972727504492,,,118941.69608424915,3780.312975363933
2027-01-01,,0,,,119779.0,,,118716.75453520157,3563.9154962110065,,,124616.54554153982,4114.643418054927,,,121327.49011377382,3831.785754467267
2027-02-01,,0,,,119779.0,,,120869.82425265241,3596.326794837278,,,127282.87929172273,4181.3154561472,,,123735.1385619214,3882.6446226455723
2027-03-01,,0,,,119779.0,,,123027.77733039748,3627.385340933936,,,129983.33715847685,4247.854584994363,,,126163.70066054791,3932.828410067283
2027-04-01,,0,,,119779.0,,,125189.14615944438,3657.035645768782,,,132717.31082211612,4314.200246068779,,,128612.18530481035,3982.2753429764184
2027-05-01,,0,,,119779.0,,,127352.42719955673,3685.223936159192,,,135484.13710890565,4380.2901898893915,,,131079.55119170726,4030.9231742068982
2027-06-01,,0,,,119779.0,,,129516.08332706374,3711.8983499104434,,,138283.0970408065,4446.060549851479,,,133564.70709398924,4078.7093202368046
2027-07-01,,0,,,119779.0,,,131678.54634646804,3737.0091281570913,,,141113.41497901158,4511.445924464913,,,136066.51227398444,4125.5710044331345
2027-08-01,,0,,,119779.0,,,133838.21965961196,3760.50880345499,,,143974.2578686218,4576.379468082285,,,138583.77704142523,4171.445406084253
